scenario_id,method,action,candidate_id,sample,time,ax,ay,az,record_basis
required09_test_000,adaptive_rollout_adp,4,cand_0068,1,456.0,0.03304889715610239,0.011107998151540734,-0.018682578248483298,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,2,459.0,0.030616972469501336,0.0102279006412005,-0.017298075210627196,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,3,462.0,0.0281801876742802,0.009364328033385608,-0.0159133729006142,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,4,465.0,0.025738570841964625,0.008517313224239015,-0.014528487270081266,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,5,468.0,0.02329215009974485,0.0076868889191594545,-0.013143434272777196,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,6,471.0,0.020840953630151718,0.0068730876324246465,-0.011758229864378841,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,7,474.0,0.01838500967073198,0.006075941686816749,-0.010372890002307292,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,8,477.0,0.015924346513723025,0.0052954832132499925,-0.008987430645544057,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,9,480.0,0.01345899250572692,0.004531744150400538,-0.007601867754447204,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,10,483.0,0.010988976047383896,0.003784756244338562,-0.006216217290567514,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,11,486.0,0.008514325593045163,0.003054551048162516,-0.0048304952164646,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,12,489.0,0.006035069650445113,0.0023411599216356634,-0.003444717495523001,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,13,492.0,0.003551236780372906,0.0016446140308248028,-0.002058900091768321,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,14,495.0,0.0010628555963434964,0.0009649443477412465,-0.0006730589696832996,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,15,498.0,-0.0014300452357320572,0.00030218164998401984,0.0007127899059760946,planned_command_not_execution
