time,minimum_distance,safety_margin,clearance,is_safe,in_caution_zone,nearest_primitive,filter_active,filter_reason,ax_nom,ay_nom,az_nom,ax_safe,ay_safe,az_safe
1788926639.5237467,25.79808120616661,2.0,22.99808120616661,True,False,module_2,False,pass_through,-0.011990598616198854,-0.0020938180836847214,0.004716933867114166,-0.011990598616198854,-0.0020938180836847214,0.004716933867114166
1788926639.57376,25.798437468486377,2.0,22.998437468486376,True,False,module_2,False,pass_through,-0.011780104859345024,-0.0020578853934621754,0.004634416842284396,-0.011780104859345024,-0.0020578853934621754,0.004634416842284396
1788926639.6237605,25.798802524281932,2.0,22.99880252428193,True,False,module_2,False,pass_through,-0.011572378496426422,-0.0020224437570718883,0.0045529858957236,-0.011572378496426422,-0.0020224437570718883,0.0045529858957236
1788926639.6738806,25.79917621590643,2.0,22.99917621590643,True,False,module_2,False,pass_through,-0.011367385542179614,-0.0019874868206353627,0.0044726276687981365,-0.011367385542179614,-0.0019874868206353627,0.0044726276687981365
1788926639.7236097,25.79955838784954,2.0,22.99955838784954,True,False,module_2,False,pass_through,-0.011165092420392358,-0.001953008311088992,0.004393328963952852,-0.011165092420392358,-0.001953008311088992,0.004393328963952852
1788926639.7737274,25.799948886710006,2.0,22.999948886710005,True,False,module_2,False,pass_through,-0.010965465959011308,-0.0019190020351632143,0.004315076742780737,-0.010965465959011308,-0.0019190020351632143,0.004315076742780737
1788926639.823862,25.800347561168593,2.0,23.000347561168592,True,False,module_2,False,pass_through,-0.010768473385308104,-0.0018854618783749743,0.0042378581241156775,-0.010768473385308104,-0.0018854618783749743,0.0042378581241156775
1788926639.873646,25.800754261961398,2.0,23.000754261961397,True,False,module_2,False,pass_through,-0.010574082321103156,-0.0018523818040319827,0.00416166038214803,-0.010574082321103156,-0.0018523818040319827,0.00416166038214803
1788926639.9234354,25.80116884185346,2.0,23.00116884185346,True,False,module_2,False,pass_through,-0.010382260778046444,-0.0018197558522503902,0.0040864709445626556,-0.010382260778046444,-0.0018197558522503902,0.0040864709445626556
1788926639.9736328,25.801591155612737,2.0,23.001591155612736,True,False,module_2,False,pass_through,-0.010192977152954617,-0.001787578138984495,0.004012277390699311,-0.010192977152954617,-0.001787578138984495,0.004012277390699311
