scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,rx,ry,rz,vx,vy,vz,ax,ay,az
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,0,753.0,15.144700883774517,11.531684740738104,-61.6190922944008,-0.015073904727291774,-0.026389561994436414,-0.015277927043628303,-0.005052972361450147,-0.008813540950585943,-0.005171494645322733
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,1,756.0,15.07812953116004,11.415833502096252,-61.686264889408584,-0.02933477416252163,-0.0508284628433094,-0.02950375997143551,-0.0047242840872210624,-0.008196511355246862,-0.004820854600240145
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,2,759.0,14.97002909324063,11.229574467951704,-61.79453638574981,-0.04275784837994559,-0.07332904018224289,-0.042677168296180054,-0.004391578155001703,-0.007581726600113008,-0.004470159019377844
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,3,762.0,14.822950008860843,10.978703769845245,-61.94074904721864,-0.055318434596132816,-0.09390388127382356,-0.054797845774364695,-0.004054858397532302,-0.006969213944867511,-0.00411941194271508
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,4,765.0,14.639516693244664,10.668979403780282,-62.12174425525148,-0.06699190814800589,-0.11256582246998198,-0.06586551041154406,-0.003714128693791963,-0.00635900062301911,-0.0037686174108243218
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,5,768.0,14.422427332169233,10.306120483770945,-62.334362581681525,-0.07775371346942614,-0.12932794866679842,-0.07587990446721327,-0.003369392968953989,-0.005751113841588459,-0.003417779464824716
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,6,771.0,14.174453673211033,9.89580649703712,-62.575443861507374,-0.08757936506630472,-0.14420359275174405,-0.08484079445927739,-0.0030206551943406544,-0.00514558078079469,-0.0030669021463355433
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,7,774.0,13.898440814068964,9.443676560869093,-62.84182726567439,-0.09644444849022021,-0.1572063350433686,-0.09274797116810192,-0.00266791938737747,-0.004542428593742294,-0.002715989497429648
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,8,777.0,13.597306987968844,8.95532868118445,-63.1303513738676,-0.1043246213105236,-0.16835000272344564,-0.09960124964014391,-0.002311189611546885,-0.00394168440610833,-0.0023650455605868734
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,9,780.0,13.274043346153878,8.436319012799833,-63.43785424731486,-0.11119561408491141,-0.17764866926158682,-0.10540046919116397,-0.0019504699763414858,-0.003343375315829936,-0.0020140743786475042
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,10,783.0,12.931713737465738,7.892161121440141,-63.76117350159903,-0.11703323132844799,-0.1851166538323364,-0.11014549340901884,-0.001585764637216658,-0.0027475283927921664,-0.0016630799947656809
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,11,786.0,12.573454485020921,7.328325247507711,-64.09714637947788,-0.12181335248101766,-0.19076852072475745,-0.11383621015603479,-0.0012170777955427077,-0.00215417067851614,-0.001312066452362831
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,12,789.0,12.202474159987126,6.750237571633986,-64.44260982371051,-0.1255119328731878,-0.19461907874452203,-0.11647253157096145,-0.0008444136985564674,-0.0015633291858475362,-0.0009610377950810831
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,13,792.0,11.822053352464463,6.163279482036146,-64.79440054988899,-0.1281050046904638,-0.1966833806085164,-0.1180543940705064,-0.0004677766393123634,-0.0009750308986454014,-0.0006099980667366896
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,14,795.0,11.43554443947632,5.572786843701133,-65.14935511927396,-0.1295686779359167,-0.19697672233197386,-0.11858175835045025,-8.717095663297267e-05,-0.0003893027714713071,-0.00025895131127344224
