scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,boresight_x,boresight_y,boresight_z
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,25,348.0,-0.5472140680099994,-0.8363084018541428,-0.03383815538881174
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,26,351.0,-0.5627949705541254,-0.8263753187755999,-0.019122071998268535
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,27,354.0,-0.5738248004138171,-0.8189332858122187,-0.008565735160852921
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,28,357.0,-0.5804674870353193,-0.8142805593781863,-0.0021603503534068547
required09_test_000,test,202609360000,adaptive_rollout_adp,4,cand_0068,29,360.0,-0.582703080724057,-0.8126851295026215,1.548604188798885e-08
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,0,363.0,-0.520509346651137,-0.4859035836478427,0.7021166053064052
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,1,366.0,-0.5242382529831603,-0.48714843551939585,0.6984702254786305
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,2,369.0,-0.530282468058614,-0.48914136792578794,0.6924891524445376
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,3,372.0,-0.5385103271996531,-0.4918075265271919,0.684201713203444
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,4,375.0,-0.5487964285195962,-0.4950658349147405,0.6735965403298227
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,5,378.0,-0.5610142081721144,-0.49882702728425293,0.6606320118490857
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,6,381.0,-0.5750282985875695,-0.5029915788352579,0.6452456334174604
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,7,384.0,-0.5906868606139439,-0.5074478380608228,0.627364108270022
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,8,387.0,-0.6078142247365107,-0.5120707136029112,0.6069146995074018
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,9,390.0,-0.6262043742440152,-0.5167213314496643,0.5838382886575252
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,10,393.0,-0.645616024915858,-0.5212481282990671,0.5581042349925015
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,11,396.0,-0.6657702512422667,-0.5254898474276914,0.5297267152138265
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,12,399.0,-0.6863517032036172,-0.5292808117744688,0.4987816774871075
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,13,402.0,-0.7070143576711927,-0.5324586267773447,0.46542293542236945
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,14,405.0,-0.7273923695339036,-0.5348740973803532,0.42989538343113837
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,15,408.0,-0.7471158950478056,-0.5364026602456861,0.3925430236907383
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,16,411.0,-0.7658308179773818,-0.5369561264216117,0.35380966144862736
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,17,414.0,-0.7832203085084967,-0.5364931494745601,0.3142308847117398
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,18,417.0,-0.7990253763061741,-0.5350267406333412,0.27441726408161793
